GEOID,est,var,description,source,type,moe
13059000600,135.19446146696006,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,290.197801275924,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,99.7812797844411,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,61.01471792820972,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,80.38409572029533,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,176.6024988162411,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,-28.445062703726126,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,111.46039502699277,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,180.44511910455182,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,284.03898216220506,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,134.5651778638757,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,140.9740218694112,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,3615.061140692401,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,131.23277940337476,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,74.43980435967225,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,271.54460730762327,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,144.27391965691936,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,71.0355523720045,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,93.51674258611978,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,394.42528945897277,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,61.211287497986575,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,75.70730098437475,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,89.63001926928396,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,135.2629384914096,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,269.4800557048524,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,6363.9804085848045,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,501.61404542712995,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,63.62359919629503,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,46.705543501823485,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150800,158.84650518890325,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,45.428551862451336,avg_change_2010to2020_p,Percent Change in Average Building Price per Sq Ft 2010-2020,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,37,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000401,29,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000402,34,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000600,78,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,78,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,83,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,88,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,87,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,84,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,82,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,70,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,62,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,44,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,73,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,68,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,78,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,86,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,81,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,77,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,85,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,85,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,70,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,72,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,72,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,52,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,86,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,83,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,64,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,54,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,57,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,78,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,84,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150800,80,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,78,par_own_acc_p,Percent of Parcels Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,70,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000401,7,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000402,26,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000600,82,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,75,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,89,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,85,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,89,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,79,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,88,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,80,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,76,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,57,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,79,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,81,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,76,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,76,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,66,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,76,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,67,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,72,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,41,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,75,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,50,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,52,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,70,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,79,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,81,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,70,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,60,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,78,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,81,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150800,88,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,79,land_own_acc_p,Percent of Land in Sq Ft Owned in Athens,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,92,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000401,83,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000402,96,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000600,94,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,92,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,97,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,97,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,92,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,88,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,82,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,87,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,94,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,93,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,98,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,97,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,93,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,86,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,96,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,91,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,96,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,94,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,89,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,88,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,94,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,93,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150800,94,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,95,par_own_ga_p,Percent of Parcels Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,85,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000401,99,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000402,98,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000600,96,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,84,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,95,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,96,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,97,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,91,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,92,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,95,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,95,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,83,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,93,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,98,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,91,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,97,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,92,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,94,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,88,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,87,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,84,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,94,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,86,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,76,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,94,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,96,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,99,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,89,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,83,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,87,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,95,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150800,97,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150900,98,land_own_ga_p,Percent of Land in Sq Ft Owned in Georgia,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000100,41,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000401,36,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000402,39,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000600,8,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059000900,9,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001200,7,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001700,3,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001800,3,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059001900,5,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002000,5,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002100,11,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059002200,12,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030101,27,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030102,9,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059030200,13,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130300,8,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130400,5,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130500,8,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130601,8,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130602,6,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130701,3,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059130702,16,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140300,5,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140400,9,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140500,18,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059140600,3,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150300,6,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150400,12,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150500,19,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150600,16,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150701,9,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
13059150702,3,par_own_atl_p,Percent of Parcels Owned in Metro Atlanta,Athens-Clarke County Tax Assessor Property Sales Data 2021,pct,0
