tct_fips,acc_naics1,D1,D2,D3
13059002200,ALL OTHER PERSONAL SERVICES,0.5509770240297405,0.7227332568944955,1.3633874275284095
13059030101,ALL OTHER PERSONAL SERVICES,0.6928388225029645,1.016938019316339,1.0194698234276236
13059030102,ALL OTHER PERSONAL SERVICES,1.1289249003309163,1.140798459088572,1.140798459088572
13059030200,ALL OTHER PERSONAL SERVICES,0.5565478495803236,0.9115638883133923,1.0398918506204557
13059130300,ALL OTHER PERSONAL SERVICES,0.7062925266935913,1.1672372153948711,1.771289438898363
13059130400,ALL OTHER PERSONAL SERVICES,0.6648177284579311,1.1831289103502556,1.5278397614818147
13059130500,ALL OTHER PERSONAL SERVICES,1.8621854503739153,2.88542910623085,3.2830145383418055
13059130601,ALL OTHER PERSONAL SERVICES,0.823374388502613,1.597850333051661,1.9344207777957654
13059130602,ALL OTHER PERSONAL SERVICES,1.2372779177639606,1.5901316595498682,1.6864392846511709
13059130701,ALL OTHER PERSONAL SERVICES,1.0799025292478124,1.5168110234602343,1.999573311079236
13059130702,ALL OTHER PERSONAL SERVICES,0.8533084450020925,1.5792782167929373,3.4595088936084455
13059140300,ALL OTHER PERSONAL SERVICES,2.602990401091387,2.8895006138679817,3.1483731083283866
13059140400,ALL OTHER PERSONAL SERVICES,2.9126978138706643,4.0067326199771145,4.23192309038863
13059140500,ALL OTHER PERSONAL SERVICES,0.6623859079595408,1.8818888142749393,2.3651740810140387
13059140600,ALL OTHER PERSONAL SERVICES,2.140300619015521,3.0460161305526814,3.547184583789951
13059150300,ALL OTHER PERSONAL SERVICES,0.663570163306958,0.9027508637765651,1.453185763619853
13059150400,ALL OTHER PERSONAL SERVICES,0.9940249787160678,1.3098143720470978,1.5614270932187668
13059150500,ALL OTHER PERSONAL SERVICES,0.4931572245485711,0.9752854465948593,1.4388929485942368
13059150600,ALL OTHER PERSONAL SERVICES,0.6044561889716294,0.9504479862198102,1.797339369308213
13059150701,ALL OTHER PERSONAL SERVICES,1.5301117815299894,1.817472867827963,2.3518746420501744
13059150702,ALL OTHER PERSONAL SERVICES,2.766714423715106,3.0210810732350724,3.3298184035786265
13059150800,ALL OTHER PERSONAL SERVICES,1.974204263423149,2.2391236237045207,2.8377986417072143
13059150900,ALL OTHER PERSONAL SERVICES,2.472098028749153,3.046125329728447,3.8707811379813823
13059000100,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.20169335459727494,0.279134196278872,0.3419495004039118
13059000401,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.7298536751261129,0.8300236530709931,0.8739354160605658
13059000402,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.36183600390882653,0.6291255865764764,0.7317859652408184
13059000600,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.16531496833144424,0.22564056298076504,0.2612974429932953
13059000900,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.370053199428941,0.5132569840515125,0.6175874958856102
13059001200,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.23509228544318797,0.46071458486711936,0.66698523591237
13059001700,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.3492501715809067,0.5805214198638465,0.6751525403081143
13059001800,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.36184036599432645,0.49174048571167933,0.5887079173981319
13059001900,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",0.202591472746295,0.32555740970061103,0.4206177258122582
