tct_fips,"ACCOUNTING, TAX PREPARATION, BOOKKEEPING, AND PAYROLL SERVICES",ALL OTHER MISCELLANEOUS STORE RETAILERS,ALL OTHER PERSONAL SERVICES,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",ALL OTHER SPECIAL TRADE CONTRACTORS,ALL OTHER SUPPORT SERVICES,AUTO REPAIR AND MAINTENANCE,"AUTO REPAIR AND,                                                      MAINTENANCE",AUTOMOTIVE PARTS AND ACCESSORIES STORES,BEER AND WINE ON PREMISES/SUNDAY,BEER/WINE PKG/SUNDAY SALES,BEER/WINE/LIQUOR ON PREMI/SUNDAY,BEER/WINE/LIQUOR ON PREMISES C,BEER/WINE/LIQUOR PKG/SUNDAY SALES,CHILD DAY CARE SERVICES,COMPUTER SYSTEMS DESIGN SERVICES,CONVENIENCE STORES,DRINKING PLACE ( ALCOHOLIC BEVERAGES),ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,ELECTRONIC SHOPPING AND MAIL-ORDER HOUSES,FITNESS AND RECREATIONAL SPORTS CENTERS,FULL-SERVICE RESTAURANTS,GRAPHIC DESIGN SERVICES,"HAIR, NAIL, AND SKIN CARE SERVICES",HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",INSURANCE AGENCIES AND BROKERAGE,INTERIOR DESIGN SERVICES,JANITORIAL SERVICES,LANDSCAPING SERVICES,LIMITED-SERVICE EATING PLACE,LOCAL GENERAL FREIGHT TRUCKING,LONG-DISTANCE GENERAL FREIGHT,NEW AND USED CAR DEALERS,NON-PROFIT ORGANIZATION,OFFICE ADMINISTRATION SERVICES,OFFICE OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,OFFICES OF DENTISTS,OFFICES OF LAWYERS,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),OFFICES OF REAL ESTATE AGENTS,OTHER BUSINESS SUPPORT SERVICES,OTHER CLOTHING STORES,OTHER DIRECT SELLING ESTABLISHMENTS,OTHER HEALTH AND PERSONAL CARE SERVICES,OTHER PERSONAL CARE SERVICES,OTHER SERVICES TO BUILDING AND DWELLINGS,OTHER SPECIALIZED SERVICES,PHARMACIES AND DRUG RETAILERS,PHOTOGRAPHIC SERVICES,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",REAL ESTATE PROPERTY MANAGERS,RESIDENTIAL BUILDING CONSTRUCTION,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),TIRE DEALERS,VENDING MACHINE OPERATORS,VETERINARY SERVICES,VIDEO TAPE AND DISC RENTAL,WOMEN'S CLOTHING STORES
13059001900,0.6376370544810999,0.3407828791889885,0.4993401894438681,0.4206177258122582,0.7408249931167047,1.151338415382705,0.8448337449663873,1.214907953006471,1.3996411039984227,0.6369202725041742,0.6014458008572295,0.5051786590367092,0.4570033325438668,1.034950741683148,1.7323565821641647,1.4452109153636852,0.44757973846995625,0.5405702894899652,0.541757700560454,0.7090442384775827,0.5204357117054753,0.3403997189181465,1.0662213309717874,0.2899241280306224,0.7331526865642394,0.4140721032792961,0.5469410504255249,0.7492065707735774,0.5657655679320288,0.6775759037446257,0.41322853968074985,1.4719425382267255,2.0248878946819486,0.7014092670019425,0.26475576436935605,1.47585822163492,0.4482199016557769,0.6060133422203948,0.5310672364518828,0.3458556431916466,0.4664924510259322,0.49972981589709087,0.7365124635150032,0.8281412834513876,0.5650412045335843,0.47081185934981573,0.4973231744423379,1.4225244348508028,0.3172129790564354,0.750809389599786,0.7329378511081069,0.42691968561754173,0.2545659531359576,0.37905639630189447,0.587660334381743,1.2887552469358274,0.8246044434460067,1.4911555753944845,1.8392261993579462,0.770882949031305
13059002000,0.7310037178582308,0.3949827250341521,0.970395365591465,0.5554822928547699,1.0441629304129463,1.1741372788354372,0.8412122166404116,0.827181645593124,1.0335793001886402,0.8103685360481154,0.8544904418164517,0.5307294137846326,1.4234492275070416,1.0982062195334394,2.1128514578926785,1.318756959935381,0.5292398064377463,1.4234969063501939,0.8998496362770251,0.6406734096347599,0.5089044213818864,0.31735741708344,0.8831086638583565,0.31601024141328404,0.9672945735365058,0.9627325037191907,0.8690437772010818,0.49323531800415543,0.8162100484770727,0.7742505962996842,0.5325674047824446,1.5864172481965166,1.842650943985591,1.2626399615794601,0.8480176581658863,0.9577011099006066,0.505838938184106,0.6533597748210933,0.7926605183184416,0.5772169074319535,0.5461406202060877,0.44657745862824616,1.421109797283455,1.45537085256056,0.716838593765531,0.623682452943679,0.8730960804535672,1.6146287349097512,0.41316339473846786,0.7285053269274263,0.910160187856643,1.0929096772881046,0.31613126172883843,0.3636988429883209,0.7863073127933515,1.5985278760452704,1.6396461985296797,1.3223394958722166,0.9691079381400675,0.7787636329507426
13059002100,0.5531579937957904,0.4759966463562455,0.8168351862122017,0.37848593773478095,1.2655724088940719,1.1551842988912906,1.091376242167737,0.9698140126767811,1.5952575816449124,1.1023109675844538,0.6582528271160059,0.39956568418155625,1.0998800810240739,1.1918056290741854,2.2019267463215124,1.3582426449154001,0.5377437581216685,1.109914304310589,1.0547670711234027,0.8583607430931534,0.6024476940706667,0.31259348037508294,0.7036529082834712,0.26874866292913463,0.9728735352790007,0.6785694340202473,0.9731981705340205,0.6583985839225371,0.7073409876023454,0.6883184663422138,0.3317149133938873,2.1177070981267097,2.0683334348905267,1.7562133803818047,0.8833441356900292,0.7937090792587439,0.8473809488881782,1.0012634193875163,0.5962148553813712,0.2597594165461703,0.26578187232282996,0.38238316819048795,1.2872617654692395,1.1520876309709864,0.5714539939623738,0.6975850912463883,1.2661104059313713,1.3714458279390225,0.2619862598071008,0.9308491138570676,0.8263839349375479,1.0395437599955852,0.18511225481958649,0.3753062460409148,0.9276829832904138,1.7973599139461434,1.2301992259432681,1.4021432445047535,1.4993488654193479,1.086226770564422
13059002200,0.9994027340732686,0.4853611945216501,1.3633874275284095,0.7813662542351624,2.0583967576750952,1.8752314207267906,1.8376815568482745,1.4822829912633504,2.2118725797309224,1.7935428938318716,0.5667116812087707,0.7545299600621056,2.08541692342936,0.9121095215335252,2.363870794923054,2.174032311768263,0.4717708049022633,2.0861652730461415,1.8915328123886788,1.0009250922206083,0.7742070025216031,0.3998356096271996,0.9261624580064513,0.693140928055732,1.9193026434574247,1.2738255041795061,1.60918639302932,1.1135836495046612,1.5481248587741112,0.5994380299721237,0.85804375456192294,2.0896335501272096,2.583365523259041,2.351495495192153,1.757373514097018,0.995182721497576,1.6376086627367272,1.6547304597797938,1.1693665403222444,0.9047551922399656,0.5679336702892801,0.851217008746797,2.2161249422454987,2.1195591165907417,0.9358977512410268,1.173258671750861,1.9086796330343911,2.063548052848775,0.3845097816698338,1.641382195109743,1.6777373314515032,1.8668262846669197,0.3628694343159998,0.35511316894846257,0.8380198529158965,2.3762194826193723,2.1596303499512737,0.9801903271347249,2.1373445662586237,1.9018059636469238
13059030101,0.992546070065811,0.728842441132603,1.0194698234276236,0.7877534269987224,1.003465856175787,1.9682672301290074,0.9263775806869134,1.4920045588544584,2.143282182487909,1.0434608016942253,0.5834541981327873,0.9592745261214605,0.9560791472331198,0.9398099210937518,1.993652759461926,2.322065022993684,0.6086778645288348,0.9223572295017834,0.9910709464720964,0.350187454084452,0.8176388137306494,0.7574997403946826,1.6839502882567121,0.5290414461526952,0.7477452188608115,0.7820969279346203,1.0664635195497905,1.3968651140492079,0.8077718550312095,1.1819391080939379,1.0008543746839182,2.2919292993340243,1.6881034787023994,1.115454818945663,0.6893366964475363,2.12899908077366,1.252274201932561,1.1253424283894065,1.2766998625216928,0.8675410336271375,1.0263427691548372,1.1053186629051872,1.0373023750655923,0.9306031980310726,0.7540417293661642,1.1351401347664467,1.031049340592331,1.3349189324785962,0.5637943945642672,1.0479304760815682,1.1719982268720397,0.9876493514738373,0.5758272684770918,0.974729411088298,1.0236966614249576,1.5437675304888214,0.957311697477099,2.3728979110257247,2.5927777253409507,0.9970333685608126
13059030102,1.1580765192577092,0.632691235717569,1.140798459088572,1.0031913962905992,1.1182724090072702,2.2888385011855363,1.0818211435272214,1.4940306116588238,2.496791712543155,1.2608843015504467,0.5400345869901954,1.10686615167547,1.1074150565318024,1.1082573051412565,1.4756095764354558,2.8147640054370595,0.7153442772354942,1.1032482933307644,1.3960259882054296,0.5452224863925188,1.059631532816543,0.6326300351305804,2.009034819935157,0.5071030919544759,0.9512658942215655,1.1461718448511613,1.387537785671815,1.8007694439413318,0.6839233224365693,1.3864816359913668,1.1423246772438953,2.7181018428001096,1.4059256120332961,1.149417384833412,0.849398732296077,2.2677535587716147,1.5953486937611001,1.4712350500740194,1.7007798865126451,1.0641483189771854,1.3406485504590786,1.3242665382817629,1.5142043538365946,1.1803618144724195,0.8849062047713321,1.362689298293358,1.3537921675543823,1.412246914733807,0.5038669743390688,1.2602797421433551,1.3566322311293724,1.1157516179487734,0.34441018584764954,0.9225791946983043,1.1183889422143118,1.436993742943885,1.1082145386199156,2.6596739717729365,2.3974668384763946,1.1451011650355991
13059030200,1.1728469378742126,0.41221266580419325,1.0398918506204557,1.0144927123549294,1.0280384261846773,2.0574460477849095,0.6206477197511525,0.9141437239377871,1.8794583392769109,1.2146592053273617,0.9282513937943221,1.0568867499871673,1.0476517884633438,0.7498244951918186,1.4838376075713315,2.0638132016807806,0.6121244807292203,1.0536721735437233,1.5545883283062925,1.075040891884084,0.9346724788546871,0.709671283822645,1.7804079501297567,0.7132205993666907,1.0798914108844475,0.888853633542325,1.535935788789593,1.6630109297041387,0.696907106209128,0.8456357279371675,1.0237435420692396,2.6397400913300135,1.2396894782218044,1.9166866216988783,1.3793173334021658,1.8930727452501255,1.5433028981425496,1.6288246597560607,1.8238057875189018,1.005217754531198,1.4478238410720774,1.3624098628759955,1.7617763958186003,1.2330683697127571,1.153711164832785,1.451489360634231,1.6058551021814742,0.8056190959229161,0.4838724084061855,1.4720609936106144,0.8199688647390797,0.9859413620817223,0.5116576120612821,0.5854337346596186,1.3482292359218753,1.945081906305981,1.0478917191492287,2.2438010205171,2.2535146333960583,1.1358324524989567
13059130300,1.7926517929929686,1.0808860847515749,1.771289438898363,1.1749242103699407,1.2330876614897137,1.3316904573827435,2.189590819741891,1.0933734044502375,3.1259816268175395,3.1081950278238986,1.0642154594728177,2.4621113850008274,2.405249343423591,2.367508960295661,2.676734194140751,2.831464902701643,1.0780496942668223,2.4530022037685355,1.720160011151388,0.9920690357116327,2.4641819590040472,1.957783917067196,2.301628413728873,1.6703342906706122,3.1687942541313383,2.3078654272970502,2.088130465448528,2.922605619429817,0.8571642642663251,1.128825552007861,1.8701033615743394,1.0623281785259773,1.1821383844306297,2.0665337661626983,1.7272201544557972,1.572884649199002,0.962634609861804,1.8662553648381452,1.5469158084856993,2.1581988013286297,2.000953556900124,2.051542484611447,2.2508922734797374,3.1646332073547705,1.196715928362886,1.8462038518484398,2.2502814182917286,2.478035735522357,0.6815445885437703,1.9462101471896638,2.3085460019906128,1.656938548242438,1.8507740842048466,1.1480051042833936,2.14448794162091,2.258666255597494,1.9226612155204053,2.2547049217939223,3.4527471729009958,3.170698756439448
13059130400,1.5087579167785257,1.2517679174078444,1.5278397614818147,0.997786738417952,1.1325271237156342,1.8135051361443073,2.5657862168907117,1.3498174059819603,3.0128714544258197,2.9698544853298574,1.295919432169108,2.6531930560457666,2.6667004299254695,2.240213392887991,2.1140153417482774,2.5534378437005354,1.2903690218700508,2.881262202026576,2.1568859586562383,0.9852433585196685,2.4723952709760217,1.6960157719058944,2.0270138567845057,1.8628383697507735,2.852250884538176,2.187914330234243,2.4166455925644534,3.0201547682119303,0.9545962915748925,1.1080054087341713,1.95185838465454,1.5889146223388753,2.469684948490687,2.5557192004033933,1.688393343897184,2.017531382675039,1.3874174381182194,1.798830812985636,1.7181278601381524,2.310980926347637,1.805362519357012,2.113316598125061,2.2651208941250185,3.0334366976851457,1.0462978047349238,1.2302888601413369,2.504354620919717,1.9643893782406032,0.628406168002239,1.8785897956342248,2.573099954085968,2.2825784103918196,1.4482881441148578,0.8160703190308446,2.5506230440368918,2.7524667026707936,2.569885940440634,2.1394722023604484,2.9839120278403164,2.877968301442588
13059130500,2.1042129857170186,1.818085571640915,3.2830145383418055,1.3449894775471305,2.216275532963822,2.2965928142999914,1.879298118368668,2.4317572454924634,2.6696750844098345,4.697554773357015,2.117752978377747,2.7875322477003674,4.392906398390105,3.620823592103645,3.3384020653588715,2.4065265640021836,1.8941809407032246,4.9223401275408545,2.0802566199570296,1.909568828925392,2.5296672203731623,1.8090321059053824,3.2606668032405715,2.07632535760112,2.4852382610249144,3.1854340064026267,2.8704054539317085,2.6913105222405695,1.566794531218713,1.1804931284380007,2.3633432583571006,2.479755479889192,2.826686614989811,1.8417338962139962,2.2783322198539873,4.4675301012328035,3.4367249686232046,3.5889752658671097,2.8576946565271517,2.6722368021234097,2.248434756680598,2.8711273677769813,2.388939639657064,2.7860585305286962,1.835455558147395,2.135529541027108,2.8686760904216677,2.0546628814754335,1.5348335210594568,3.489060814769806,2.6946440454805978,2.0700637937912414,1.6385948498926184,1.6699132542967126,3.1616064198758993,2.474957790578848,3.777548451211837,3.5538283754358564,3.207912492976535,2.3321101525880983
13059130601,0.8530998407557413,0.9058678853582598,1.9344207777957654,0.8646741833955479,1.542176591013437,1.3567749784363692,1.1537168658496455,1.2309013266785935,1.7902866424173445,2.716842250488679,0.8121306455246607,1.260129295523539,2.7616890738215334,1.9084012601802125,1.6830176441246067,1.391736133854579,0.7995228674176992,3.0280899976199604,1.1395553184606355,0.7003909907739945,1.1999608269322264,0.6491451049011486,1.7213600345010314,1.0165542145006354,1.5312771940071872,1.5902164197865738,1.294259825096212,1.6360237217113516,0.9752835439148951,0.9993218179695033,1.1392023559428814,1.163246268779054,2.230508475963943,1.1368450099857452,1.1068391031495917,2.9302579535519646,1.5587891169137575,1.8324767707726202,1.2007687569547059,1.3225811579919087,0.9246857088323077,1.2498438928188487,1.310519967816679,1.464754631245524,0.9299369391893613,0.774149035892593,1.414271464885314,1.2539645048778816,0.5911177376134304,1.7596179870910367,1.274699881936725,1.2918609006128272,0.4717945144109827,0.8789932984448143,1.5078533978497222,1.314913534362977,2.2649641981895527,1.8794986024001548,1.6468822739240971,1.224347629920748
13059130602,0.967288107379029,0.7035241654306782,1.6864392846511709,0.6292632837171943,1.6581281961910188,1.7418675855825756,0.8748238293039237,1.291484263518689,1.985153729055541,2.188237194585159,0.6921516355636699,0.8376173881801742,2.402866154925117,1.5157914157544568,1.1094967953882997,1.4008366522352949,0.9977816750770369,2.7315644029896986,1.269983504496196,0.8650306742602174,1.0222875376681149,0.7617315419455765,1.401406901307347,0.7678015107347966,1.6606859197058945,1.0469415254801682,0.8429517065887291,1.7723412853788831,1.1719529309293693,1.3553094853933318,0.817092956642206,1.414656830614171,2.376137169030061,0.6743819099691926,1.1120265154675757,2.78173097011117,1.3943228085523618,1.4972002799181505,1.3181164236709184,1.2900137673329815,1.1150713909473695,0.9716528921706337,1.5339218761382478,1.2306353123030382,1.3941639821374558,1.0334894097540106,1.3320505494521269,0.9610324773011176,0.6394075052949445,1.276784134541132,1.3600397163375353,1.1814505478035022,0.4596949204999741,0.7692306425781927,1.0652088612105937,0.9658930853364188,2.1524967652006213,1.2407419577216823,1.5869360651154854,1.3453235263671772
